,id,query,label,tokened,token
2431,2431,کمیته ی انظباطی چه کار میکند,5,"['کمیته', 'ی', 'انظباطی', 'چه', 'کار', 'میکند']","['کمیته', 'ی', 'انظباطی', 'چه', 'کار', 'میکند']"
2432,2432,هیئت علمی دانشکده کامپیوتر کیا هستند,2,"['هیئت', 'علمی', 'دانشکده', 'کامپیوتر', 'کیا', 'هستند']","['هیئت', 'علمی', 'دانشکده', 'کامپیوتر', 'کیا', 'هستند']"
2433,2433,اتاق کجا غیبش زد,2,"['اتاق', 'کجا', 'غیبش', 'زد']","['اتاق', 'کجا', 'غیبش', 'زد']"
2434,2434,قیمت هر واحد در ترم تابستان چند است,1,"['قیمت', 'هر', 'واحد', 'در', 'ترم', 'تابستان', 'چند', 'است']","['قیمت', 'هر', 'واحد', 'در', 'ترم', 'تابستان', 'چند', 'است']"
2435,2435,گواهی اشتغال به تحصیل میخوام,2,"['گواهی', 'اشتغال', 'به', 'تحصیل', 'میخوام']","['گواهی', 'اشتغال', 'به', 'تحصیل', 'میخوام']"
2436,2436,کدام در دانشگاه ساعت شب باز میمونه,2,"['کدام', 'در', 'دانشگاه', 'ساعت', 'شب', 'باز', 'میمونه']","['کدام', 'در', 'دانشگاه', 'ساعت', 'شب', 'باز', 'میمونه']"
2437,2437,امتحانات این ترم حضوریه یا مجازی,1,"['امتحانات', 'این', 'ترم', 'حضوریه', 'یا', 'مجازی']","['امتحانات', 'این', 'ترم', 'حضوریه', 'یا', 'مجازی']"
2438,2438,آمفی تئاتر همین طبقست,2,"['آمفی', 'تئاتر', 'همین', 'طبقست']","['آمفی', 'تئاتر', 'همین', 'طبقست']"
2439,2439,پریز های اتاق درست کار نمی کنن,4,"['پریز', 'های', 'اتاق', 'درست', 'کار', 'نمی', 'کنن']","['پریز', 'های', 'اتاق', 'درست', 'کار', 'نمی', 'کنن']"
2440,2440,شرایط دریافت وام دانشجویی,2,"['شرایط', 'دریافت', 'وام', 'دانشجویی']","['شرایط', 'دریافت', 'وام', 'دانشجویی']"
2441,2441,آب و هوا امروز چطوره,5,"['آب', 'و', 'هوا', 'امروز', 'چطوره']","['آب', 'و', 'هوا', 'امروز', 'چطوره']"
2442,2442,ساعت کاری کتابخانه از کی است,3,"['ساعت', 'کاری', 'کتابخانه', 'از', 'کی', 'است']","['ساعت', 'کاری', 'کتابخانه', 'از', 'کی', 'است']"
2443,2443,رو کدوم کامپیوتر یه توزیع debian base نصبه ,3,"['رو', 'کدوم', 'کامپیوتر', 'یه', 'توزیع', 'debian', 'base', 'نصبه']","['رو', 'کدوم', 'کامپیوتر', 'یه', 'توزیع', 'debian', 'base', 'نصبه']"
2444,2444,انجمن علمی کجاست,2,"['انجمن', 'علمی', 'کجاست']","['انجمن', 'علمی', 'کجاست']"
2445,2445,چطور می تونم روی سرور دانشکده اکانت بگیرم,3,"['چطور', 'می', 'تونم', 'روی', 'سرور', 'دانشکده', 'اکانت', 'بگیرم']","['چطور', 'می', 'تونم', 'روی', 'سرور', 'دانشکده', 'اکانت', 'بگیرم']"
2446,2446,انتخاب واحد کیه,1,"['انتخاب', 'واحد', 'کیه']","['انتخاب', 'واحد', 'کیه']"
2447,2447,چرا باید در دانشگاه تحصیل کنیم,5,"['چرا', 'باید', 'در', 'دانشگاه', 'تحصیل', 'کنیم']","['چرا', 'باید', 'در', 'دانشگاه', 'تحصیل', 'کنیم']"
2448,2448,چگونه میتوانم مدرکم را بگیرم,1,"['چگونه', 'میتوانم', 'مدرکم', 'را', 'بگیرم']","['چگونه', 'میتوانم', 'مدرکم', 'را', 'بگیرم']"
2449,2449,تخصیص وام برای کمک هزینه خرید لپ تاپ دانشجویان,4,"['تخصیص', 'وام', 'برای', 'کمک', 'هزینه', 'خرید', 'لپ', 'تاپ', 'دانشجویان']","['تخصیص', 'وام', 'برای', 'کمک', 'هزینه', 'خرید', 'لپ', 'تاپ', 'دانشجویان']"
2450,2450,کتابخونه چقدر ظرفیت داره,3,"['کتابخونه', 'چقدر', 'ظرفیت', 'داره']","['کتابخونه', 'چقدر', 'ظرفیت', 'داره']"
2451,2451,اگه نخوام پول بدم برای آزاد سازی مدرک باید چه کنم ,1,"['اگه', 'نخوام', 'پول', 'بدم', 'برای', 'آزاد', 'سازی', 'مدرک', 'باید', 'چه', 'کنم']","['اگه', 'نخوام', 'پول', 'بدم', 'برای', 'آزاد', 'سازی', 'مدرک', 'باید', 'چه', 'کنم']"
2452,2452,خوبی,5,['خوبی'],['خوبی']
2453,2453,این دانشکده از چه سالی تاسیس شده,5,"['این', 'دانشکده', 'از', 'چه', 'سالی', 'تاسیس', 'شده']","['این', 'دانشکده', 'از', 'چه', 'سالی', 'تاسیس', 'شده']"
2454,2454,شیر دستشویی هارا تعمیر کنید,4,"['شیر', 'دستشویی', 'هارا', 'تعمیر', 'کنید']","['شیر', 'دستشویی', 'هارا', 'تعمیر', 'کنید']"
2455,2455,روی انتخاب دستیار آموزشی دقت بیشتری داشته باشید,4,"['روی', 'انتخاب', 'دستیار', 'آموزشی', 'دقت', 'بیشتری', 'داشته_باشید']","['روی', 'انتخاب', 'دستیار', 'آموزشی', 'دقت', 'بیشتری', 'داشته_باشید']"
2456,2456,شرایط دانشجو را درمورد قطعی برق و اینترنت و در امتحانات مجازی درک کنید,4,"['شرایط', 'دانشجو', 'را', 'درمورد', 'قطعی', 'برق', 'و', 'اینترنت', 'و', 'در', 'امتحانات', 'مجازی', 'درک', 'کنید']","['شرایط', 'دانشجو', 'را', 'درمورد', 'قطعی', 'برق', 'و', 'اینترنت', 'و', 'در', 'امتحانات', 'مجازی', 'درک', 'کنید']"
2457,2457,من ترم یک هستم کمکم کنید,1,"['من', 'ترم', 'یک', 'هستم', 'کمکم', 'کنید']","['من', 'ترم', 'یک', 'هستم', 'کمکم', 'کنید']"
2458,2458,رییس دانشکده چه کسی است,2,"['رییس', 'دانشکده', 'چه', 'کسی', 'است']","['رییس', 'دانشکده', 'چه', 'کسی', 'است']"
2459,2459,ظرفیت کتابخانه چقدره,3,"['ظرفیت', 'کتابخانه', 'چقدره']","['ظرفیت', 'کتابخانه', 'چقدره']"
2460,2460,سالن بدنسازی دانشگاه کجاست,5,"['سالن', 'بدنسازی', 'دانشگاه', 'کجاست']","['سالن', 'بدنسازی', 'دانشگاه', 'کجاست']"
2461,2461,استادها وقت شناس نیستند,4,"['استادها', 'وقت', 'شناس', 'نیستند']","['استادها', 'وقت', 'شناس', 'نیستند']"
2462,2462,پروژه ها کل زمان فرجه را از بین می برند,4,"['پروژه', 'ها', 'کل', 'زمان', 'فرجه', 'را', 'از', 'بین', 'می', 'برند']","['پروژه', 'ها', 'کل', 'زمان', 'فرجه', 'را', 'از', 'بین', 'می', 'برند']"
2463,2463,فلان استاد مباجث را نمیرساند و اخر ترم مباحث را فشرده درس میدهد,4,"['فلان', 'استاد', 'مباجث', 'را', 'نمیرساند', 'و', 'اخر', 'ترم', 'مباحث', 'را', 'فشرده', 'درس', 'میدهد']","['فلان', 'استاد', 'مباجث', 'را', 'نمیرساند', 'و', 'اخر', 'ترم', 'مباحث', 'را', 'فشرده', 'درس', 'میدهد']"
2464,2464,دانشکده فیزیک کجا میشه,2,"['دانشکده', 'فیزیک', 'کجا', 'میشه']","['دانشکده', 'فیزیک', 'کجا', 'میشه']"
2465,2465,با چه شرایطی میتونم رشته فرعی بردارم,1,"['با', 'چه', 'شرایطی', 'میتونم', 'رشته', 'فرعی', 'بردارم']","['با', 'چه', 'شرایطی', 'میتونم', 'رشته', 'فرعی', 'بردارم']"
2466,2466,امروز چندمه,5,"['امروز', 'چندمه']","['امروز', 'چندمه']"
2467,2467,دروس اختصاصی تابستان هم ارائه میشود,1,"['دروس', 'اختصاصی', 'تابستان', 'هم', 'ارائه', 'میشود']","['دروس', 'اختصاصی', 'تابستان', 'هم', 'ارائه', 'میشود']"
2468,2468,انتقال بین دو ترم چه شکلیه ,1,"['انتقال', 'بین', 'دو', 'ترم', 'چه', 'شکلیه']","['انتقال', 'بین', 'دو', 'ترم', 'چه', 'شکلیه']"
2469,2469,هزینه ثبت نام و عضویت در کتابخانه دانشگاه چقدر می باشد,3,"['هزینه', 'ثبت', 'نام', 'و', 'عضویت', 'در', 'کتابخانه', 'دانشگاه', 'چقدر', 'می', 'باشد']","['هزینه', 'ثبت', 'نام', 'و', 'عضویت', 'در', 'کتابخانه', 'دانشگاه', 'چقدر', 'می', 'باشد']"
2470,2470,چگونه میتوانم از کمد های مخصوص دانشجویان استفاده کنم,2,"['چگونه', 'میتوانم', 'از', 'کمد', 'های', 'مخصوص', 'دانشجویان', 'استفاده', 'کنم']","['چگونه', 'میتوانم', 'از', 'کمد', 'های', 'مخصوص', 'دانشجویان', 'استفاده', 'کنم']"
2471,2471,آیا سایت اسکنر دارد,3,"['آیا', 'سایت', 'اسکنر', 'دارد']","['آیا', 'سایت', 'اسکنر', 'دارد']"
2472,2472,اگه مشروط بشیم چی میشه ,1,"['اگه', 'مشروط', 'بشیم', 'چی', 'میشه']","['اگه', 'مشروط', 'بشیم', 'چی', 'میشه']"
2473,2473,آیا درس هوش مصنوعی توسط استاد دیگری ارائه میشود ,1,"['آیا', 'درس', 'هوش', 'مصنوعی', 'توسط', 'استاد', 'دیگری', 'ارائه', 'میشود']","['آیا', 'درس', 'هوش', 'مصنوعی', 'توسط', 'استاد', 'دیگری', 'ارائه', 'میشود']"
2474,2474,لیست ریزنمرات دروس ام را میخواهم,1,"['لیست', 'ریزنمرات', 'دروس', 'ام', 'را', 'میخواهم']","['لیست', 'ریزنمرات', 'دروس', 'ام', 'را', 'میخواهم']"
2475,2475,پروژکتور کلاس داغ می کند,4,"['پروژکتور', 'کلاس', 'داغ', 'می', 'کند']","['پروژکتور', 'کلاس', 'داغ', 'می', 'کند']"
2476,2476,استادها فکر میکنند دانشجویان فقط دانشجوی آن ها هستند,4,"['استادها', 'فکر', 'میکنند', 'دانشجویان', 'فقط', 'دانشجوی', 'آن', 'ها', 'هستند']","['استادها', 'فکر', 'میکنند', 'دانشجویان', 'فقط', 'دانشجوی', 'آن', 'ها', 'هستند']"
2477,2477,در ترم بعد چه دروس اختیاری ای ارائه می شوند,1,"['در', 'ترم', 'بعد', 'چه', 'دروس', 'اختیاری', 'ای', 'ارائه', 'می', 'شوند']","['در', 'ترم', 'بعد', 'چه', 'دروس', 'اختیاری', 'ای', 'ارائه', 'می', 'شوند']"
2478,2478,بوفه کحاست,2,"['بوفه', 'کحاست']","['بوفه', 'کحاست']"
2479,2479,چه زمان هایی دکتر وحیدی دانشکده است,2,"['چه', 'زمان', 'هایی', 'دکتر', 'وحیدی', 'دانشکده', 'است']","['چه', 'زمان', 'هایی', 'دکتر', 'وحیدی', 'دانشکده', 'است']"
2480,2480,برای مهمان شدن در این دانشکده کجا باید برم,2,"['برای', 'مهمان', 'شدن', 'در', 'این', 'دانشکده', 'کجا', 'باید', 'برم']","['برای', 'مهمان', 'شدن', 'در', 'این', 'دانشکده', 'کجا', 'باید', 'برم']"
2481,2481,میزان وام دانشجویی چقدر است,5,"['میزان', 'وام', 'دانشجویی', 'چقدر', 'است']","['میزان', 'وام', 'دانشجویی', 'چقدر', 'است']"
2482,2482,کد برنامه درسی در سامانه گلستان چند است,1,"['کد', 'برنامه', 'درسی', 'در', 'سامانه', 'گلستان', 'چند', 'است']","['کد', 'برنامه', 'درسی', 'در', 'سامانه', 'گلستان', 'چند', 'است']"
2483,2483,چطور رشته فرعی برداریم,1,"['چطور', 'رشته', 'فرعی', 'برداریم']","['چطور', 'رشته', 'فرعی', 'برداریم']"
2484,2484,چرا دیگر نمیتوان درس کارآفرینی را برداشت ,1,"['چرا', 'دیگر', 'نمیتوان', 'درس', 'کارآفرینی', 'را', 'برداشت']","['چرا', 'دیگر', 'نمیتوان', 'درس', 'کارآفرینی', 'را', 'برداشت']"
2485,2485,نمازخانه کجا است ,2,"['نمازخانه', 'کجا', 'است']","['نمازخانه', 'کجا', 'است']"
2486,2486,آزمایشکاه ها طبقه چند هستند,2,"['آزمایشکاه', 'ها', 'طبقه', 'چند', 'هستند']","['آزمایشکاه', 'ها', 'طبقه', 'چند', 'هستند']"
2487,2487,دانشگاه شهید بهشتی رتبه جهانیش چنده,5,"['دانشگاه', 'شهید', 'بهشتی', 'رتبه', 'جهانیش', 'چنده']","['دانشگاه', 'شهید', 'بهشتی', 'رتبه', 'جهانیش', 'چنده']"
2488,2488,مهلت حذف تک درس تا کی است,1,"['مهلت', 'حذف', 'تک', 'درس', 'تا', 'کی', 'است']","['مهلت', 'حذف', 'تک', 'درس', 'تا', 'کی', 'است']"
2489,2489,بهتر نیست امتحان ها حضوری برقرار شود,4,"['بهتر', 'نیست', 'امتحان', 'ها', 'حضوری', 'برقرار', 'شود']","['بهتر', 'نیست', 'امتحان', 'ها', 'حضوری', 'برقرار', 'شود']"
2490,2490,کتاب ریز رو کی بیارم,3,"['کتاب', 'ریز', 'رو', 'کی', 'بیارم']","['کتاب', 'ریز', 'رو', 'کی', 'بیارم']"
2491,2491,آموزش کل کجا قرار دارد,2,"['آموزش', 'کل', 'کجا', 'قرار', 'دارد']","['آموزش', 'کل', 'کجا', 'قرار', 'دارد']"
2492,2492,انتخاب واحد تا به زمانی وقت دارد,1,"['انتخاب', 'واحد', 'تا', 'به', 'زمانی', 'وقت', 'دارد']","['انتخاب', 'واحد', 'تا', 'به', 'زمانی', 'وقت', 'دارد']"
2493,2493,انتخاب واحد به ازای هر ورودی کیه ,1,"['انتخاب', 'واحد', 'به', 'ازای', 'هر', 'ورودی', 'کیه']","['انتخاب', 'واحد', 'به', 'ازای', 'هر', 'ورودی', 'کیه']"
2494,2494,کلاس کجاست,2,"['کلاس', 'کجاست']","['کلاس', 'کجاست']"
2495,2495,دفتر دکتر عطارزاده کجا می باشد,2,"['دفتر', 'دکتر', 'عطارزاده', 'کجا', 'می', 'باشد']","['دفتر', 'دکتر', 'عطارزاده', 'کجا', 'می', 'باشد']"
2496,2496,کتابخانه مرکزی کجاست,2,"['کتابخانه', 'مرکزی', 'کجاست']","['کتابخانه', 'مرکزی', 'کجاست']"
2497,2497,کارنامه رو کجای گلستان میتونم ببینم,1,"['کارنامه', 'رو', 'کجای', 'گلستان', 'میتونم', 'ببینم']","['کارنامه', 'رو', 'کجای', 'گلستان', 'میتونم', 'ببینم']"
2498,2498,اتاق استاد وحیدی کجاست,2,"['اتاق', 'استاد', 'وحیدی', 'کجاست']","['اتاق', 'استاد', 'وحیدی', 'کجاست']"
2499,2499,چه شرکت هایی رو برای کار آموزی قبول می کنید,1,"['چه', 'شرکت', 'هایی', 'رو', 'برای', 'کار', 'آموزی', 'قبول', 'می', 'کنید']","['چه', 'شرکت', 'هایی', 'رو', 'برای', 'کار', 'آموزی', 'قبول', 'می', 'کنید']"
2500,2500,چگونه می توانم حذف ترم کنم ,1,"['چگونه', 'می', 'توانم', 'حذف', 'ترم', 'کنم']","['چگونه', 'می', 'توانم', 'حذف', 'ترم', 'کنم']"
